trans_date_trans_time,merchant,category,amt,city,state,lat,long,city_pop,job,dob,trans_num,merch_lat,merch_long,is_fraud
2019-07-08 20:32:21,Christiansen-Gusikowski,misc_pos,8.2,Redford,MO,37.3272,-91.0243,241,Investment analyst,1974-10-27,5ad6bed46ade7b43269da02c92a04693,37.192477,-90.823019,0
2019-04-22 16:49:28,"Gutmann, McLaughlin and Wiz",home,190.89,Blairsden-Graeagle,CA,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),1967-05-27,8ef9990baa60abc957029b4170317dc8,38.924698,-120.222122,0
2019-11-09 06:59:21,"Baumbach, Feeney and Mo",shopping_net,4.25,Scotts Mills,OR,44.9897,-122.6187,1252,"Engineer, petroleum",1937-02-06,8e4fba0c3db530fc81441ee505748feb,45.412086,-121.698803,0
2019-08-26 16:24:05,Weimann-Lockman,kids_pets,13.18,Iliff,CO,40.7692,-103.0968,648,Community arts worker,1969-09-21,d800a307e8526613a5b61e77cf4782ea,39.802103,-103.104862,0
2020-07-17 07:56:27,"Kutch, Hermiston and Farrell",gas_transport,58.95,Kent,OR,45.0838,-120.6649,60,Museum education officer,1942-04-03,01b2c2f0c915092b1c7371d8e4bc2208,44.742553,-119.833237,0
2019-02-03 07:55:05,Huels-Hahn,gas_transport,54.81,Manville,WY,42.73,-104.7024,241,Educational psychologist,1980-12-16,f45a1e8209787f7a1e402c6aff4694e3,43.320436,-104.892945,0
2020-10-19 12:28:31,Jacobi and Sons,shopping_pos,127.14,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,1981-10-24,4e380713f15d29d88d1af04669f3216e,32.758939,-112.561717,0
2020-07-06 18:48:54,"Berge, Kautzer and Harris",personal_care,10.81,Hooper,NE,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26,c111e5cd827ddbfe3595756a708cff68,40.839404,-96.441073,0
2020-08-05 19:42:23,Kessler Group,travel,8.72,Moab,UT,38.5677,-109.5271,9772,Location manager,1989-11-24,c0b2632659d82b061b411ec4326364a6,38.906037,-110.288174,0
2020-06-01 05:08:23,Koss and Sons,gas_transport,81.43,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,dbf129286d11aa24a1f3e05766b216fd,38.757718,-108.823884,0
2020-08-24 00:28:44,McCullough Group,grocery_net,46.19,Browning,MO,40.029,-93.1607,602,Cytogeneticist,1954-07-14,9eed95e0cf583755cf96770dedb483d4,40.54596,-93.68933,0
2020-06-10 19:10:55,"Cronin, Kshlerin and Webe",health_fitness,52.72,Iliff,CO,40.7692,-103.0968,648,Community arts worker,1969-09-21,93786ce9e8dc7b1d2a0f58e9845085d2,40.487279,-102.764598,0
2020-03-05 19:08:57,Reilly and Sons,health_fitness,21.59,Napa,CA,38.4549,-122.2564,94014,Airline pilot,1985-08-21,bb4139342f699258ead8e8ec3efc553f,39.276142,-122.463019,0
2019-06-16 06:28:30,Christiansen-Gusikowski,misc_pos,1.21,Wales,AK,64.7556,-165.6723,145,"Administrator, education",1939-11-09,f706d991a4e1efd247f7c72f5e3b78cb,64.288433,-165.793899,0
2020-02-13 02:04:59,Schamberger-O'Keefe,grocery_pos,181.46,Littleton,CO,39.5994,-105.0044,320420,Water engineer,1975-07-31,e7abe330f2356841fb0c27d786d4beb1,40.56667,-104.794438,0
2020-11-19 09:38:20,Dooley Inc,shopping_pos,6.67,Freedom,WY,43.0172,-111.0292,471,"Education officer, museum",1967-08-02,2df6d58bd0908685349d7ad4721d5745,43.779426,-111.2225,0
2020-06-09 10:58:51,Miller-Hauck,grocery_pos,202.08,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28,1b63e7a8579fb5bbb3d52c3549dc5259,32.546741,-111.921322,0
2019-05-02 22:07:49,"Medhurst, Cartwright and Ebert",personal_care,16.02,Utica,MO,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18,e96a745a91b96ae0decd7e4b08d2820a,39.775021,-94.426498,0
2020-12-15 13:33:37,"Kling, Howe and Schneide",home,18.75,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,1973-09-22,cc6fa9bd2073698bc4d2d400c2c9574d,33.808705,-117.426956,0
2019-03-16 02:24:41,"Goldner, Kovacek and Abbott",grocery_pos,200.53,Sun City,CA,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,085ff1dbe808710a93af72a8ac7e4e44,33.532291,-116.578831,0
2019-09-16 16:11:47,"Feil, Hilpert and Koss",food_dining,11.62,Littleton,CO,39.5994,-105.0044,320420,Water engineer,1975-07-31,419d9dafc5fa977b617cd595b00921f3,39.652398,-105.02948,0
2020-03-17 17:55:53,Lynch Lt,shopping_pos,5.45,American Fork,UT,40.3928,-111.7941,42384,Futures trader,1992-12-29,0d05f0c9c5b2d5dae0911592586637bd,40.579182,-111.340239,0
2020-09-14 23:41:00,Ruecker-Mayert,kids_pets,2.22,June Lake,CA,37.7773,-119.0825,633,Health service manager,1927-09-09,95b958fa1fa968a64d8eb303b923fb28,37.637156,-118.115813,0
2020-11-09 12:21:24,"Roberts, Daniel and Macejkovic",kids_pets,53.5,Cascade Locks,OR,45.67100000000001,-121.8686,1288,Barrister,1936-05-01,7b41f9cca169aae997a1ccfa5fb29d75,45.435802,-122.765009,0
2019-12-01 13:00:04,"McLaughlin, Armstrong and Koepp",travel,9.85,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,1997-01-18,c7fca8f2b5027b04a7fc13859faa7100,38.060111,-121.889345,0
2019-10-31 22:18:02,"Schroeder, Hauck and Treutel",entertainment,62.41,Shedd,OR,44.453,-123.1065,917,Radio broadcast assistant,1995-07-08,9b8fa82a7ab4583e2ee0aac91e308679,44.285196,-123.532083,0
2019-06-16 17:11:28,Pollich LLC,home,31.52,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,d3927e00e42517181a6276e99f97a034,37.966942,-93.862883,0
2020-06-08 16:18:04,"Windler, Goodwin and Kovacek",home,134.75,Claremont,CA,34.1092,-117.7183,35705,Wellsite geologist,1956-05-15,2b87a5d7117064fd2302dfb6d56c6865,33.744019,-118.431895,0
2019-08-09 17:11:19,Upton PLC,entertainment,24.87,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,c670a35cd4a96ca836112e6c6ab8aa7b,39.268213,-93.545881,0
2019-01-10 14:10:05,"Hyatt, Russel and Gleichne",health_fitness,9.2,Llano,NM,36.1486,-105.6648,247,Architectural technologist,1961-10-24,4e54577c4f8387b6e0b0012a14c10527,36.493899,-105.494361,0
2020-04-03 08:08:00,Haley Group,misc_pos,34.12,Fiddletown,CA,38.5234,-120.6763,832,Immigration officer,1987-05-19,3b6560279e6b57e76287313e85ae176c,38.151333,-120.708158,0
2019-10-13 17:53:30,Barrows PLC,shopping_pos,3.01,Kansas City,MO,38.9621,-94.5959,545147,Counsellor,1987-11-18,309017a7111d9419bb7ac16be17b0895,39.329133,-94.883843,0
2020-03-30 00:11:49,Huel-Langworth,misc_net,19.39,Mound City,MO,40.1362,-95.2138,1631,Architect,1953-01-20,3c3281880866f0b1581a9378c443d068,39.228666,-95.388497,0
2019-11-17 13:35:30,Kassulke Inc,entertainment,200.57,Sacramento,CA,38.5662,-121.3286,757530,Magazine features editor,1979-04-30,e4ff0e673ee78e125a79a54bd88ccb13,39.07949,-121.291646,0
2019-06-20 04:01:19,Miller-Hauck,grocery_pos,203.62,Burbank,WA,46.1966,-118.9017,3684,Musician,1981-11-29,4a93b67bef3f24e7a04878ce7bef04fd,46.990428,-118.629255,0
2020-12-12 20:37:32,Hickle Group,shopping_pos,9.48,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28,4e4a85d715d35ec5087168d084653b7f,32.524882,-110.872957,0
2019-12-12 16:09:09,Runte-Moh,food_dining,4.75,Wheaton,MO,36.7651,-94.0492,760,Production manager,1985-08-31,f0c26bbcf71feb1f38f3af35ea95e03a,36.407007,-93.823818,0
2020-12-21 02:49:45,"Kutch, Steuber and Gerhol",food_dining,102.57,Saint Louis,MO,38.6171,-90.4504,927396,Occupational hygienist,1960-03-12,0f9658f4c49be3ca2c588bb9a449f4d9,38.002759000000005,-91.084028,0
2019-02-11 08:17:34,Bernhard Inc,gas_transport,58.53,Jelm,WY,41.0539,-106.0763,100,Public librarian,1974-04-16,88fb0b229af70dcd11c0ec5192e83e20,42.009375,-106.049748,0
2019-07-12 12:27:15,Schimmel-Olson,kids_pets,47.07,Athena,OR,45.8289,-118.4971,1302,Dealer,1976-10-18,231bb9cfeb617ddfb43f46b81d7d98a0,45.552562,-118.681506,0
2020-11-02 13:11:09,"Willms, Kris and Bergnaum",shopping_pos,5.54,Burbank,WA,46.1966,-118.9017,3684,Musician,1981-11-29,f938ef1093dc7eadcbc72584619e8247,45.893692,-119.148745,0
2020-09-11 09:19:42,Schmitt Inc,gas_transport,43.17,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,81ed3ac2b3f3d2b785ad834bdaa5921f,49.359333,-118.130561,0
2020-06-01 16:53:54,Kub PLC,personal_care,23.1,Fullerton,NE,41.36600000000001,-98.0054,1749,"Surveyor, mining",1973-05-07,08a40f3f1fa88cd9f752786f2f9b4cdc,40.915568,-98.325841,0
2020-05-18 23:48:44,Bauch-Blan,entertainment,5.0,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,1972-07-18,b4287fd1f2b3a1c8f760d690d00ea97d,36.713021000000005,-106.079014,0
2020-08-03 23:03:08,"Bahringer, Bergnaum and Quitzon",home,81.76,Helm,CA,36.4992,-120.0936,123,Early years teacher,1973-02-07,6e82ebe2f80ec8fae3f0a30f878ce52a,36.08089,-121.035313,0
2019-12-29 23:07:14,Spencer PLC,entertainment,74.61,Carroll,NE,42.277,-97.1926,566,Metallurgist,1975-01-26,4db6fc01a42da71d02db6be6898c2de1,41.412239,-96.642638,0
2020-04-28 04:27:01,Frami Group,entertainment,39.94,Saint Louis,MO,38.6171,-90.4504,927396,Occupational hygienist,1960-03-12,50df79493afada0d8189ac14ce7c6717,39.081773,-90.507329,0
2019-12-17 05:43:06,"Huel, Hammes and Witting",grocery_pos,102.04,Kissee Mills,MO,36.6704,-93.0377,1201,"Engineer, agricultural",1980-03-18,d0d545d401369161ef97a6ac79b2bd9c,35.736559,-92.929607,0
2020-05-09 03:07:51,Corwin-Gorczany,misc_net,9.39,Freedom,WY,43.0172,-111.0292,471,"Education officer, museum",1967-08-02,42dad4f9b8825630b761179a36f713c4,42.192332,-111.621446,0
2020-11-07 04:19:23,"Reichert, Rowe and Mraz",shopping_net,1.71,Hatch,UT,37.7175,-112.4777,258,Geoscientist,1961-11-24,ec298b99e66cbdf74e4155c3648969b6,36.811769,-112.49878,0
2020-11-01 10:12:57,"Kovacek, Dibbert and Ondrick",grocery_pos,199.05,Newhall,CA,34.3795,-118.523,34882,Health physicist,1971-04-25,6cf20e28f427e43318505e55f3a740be,34.33259,-119.130033,0
2019-02-12 13:32:07,"Roberts, Ryan and Smith",personal_care,70.92,Rocky Mount,MO,38.2911,-92.7059,1847,Tax inspector,1988-10-26,5094e5b2f22eea67bfa4df1ad16b711a,37.980923,-92.599752,0
2019-01-14 23:20:28,"Lehner, Reichert and Mills",misc_pos,318.43,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,1972-07-18,d0d3b9469bcf2ca9ed39179df42955fb,35.688814,-107.036137,0
2020-08-28 23:01:34,"Towne, Greenholt and Koepp",shopping_net,1212.59,Newhall,CA,34.3795,-118.523,34882,Health physicist,1971-04-25,d8ea4e14ddba2b9c97a3cbbeb6017a17,34.498028000000005,-117.544171,0
2020-01-06 07:59:38,Terry-Huel,shopping_net,3.17,Parks,AZ,35.2563,-111.95,759,"Geologist, engineering",1957-03-28,d764e59e50ff75c47be94ef9eeb21d4c,34.276102,-111.588042,0
2020-09-11 22:33:27,Morissette-Schaefe,personal_care,362.36,Blairstown,MO,38.5319,-93.9221,467,Agricultural consultant,1950-05-27,adc7faa5be5c4955b5ce52da526b2638,37.889594,-93.802609,0
2019-12-20 08:33:24,Huels-Nolan,gas_transport,49.87,Conway,WA,48.34,-122.3456,85,"Research officer, political party",1984-09-01,71b4a7ddb1b5a81257205dd79127108f,48.74571,-123.039904,0
2020-10-12 23:58:39,"Wintheiser, Dietrich and Schimmel",misc_pos,118.29,Tekoa,WA,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,43cbc30f0e0fc5eb382ab7029b7d060d,47.98798,-116.701127,0
2019-04-19 12:05:17,Cartwright PLC,kids_pets,1.24,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,7369a2f47b25be7e06b9c2ff646107bf,38.010015,-109.756529,0
2020-04-13 15:55:53,Frami Group,entertainment,92.34,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,1972-07-18,a30a55b531e107fc0c6bb91a83ddf951,35.559044,-105.150155,0
2020-11-25 17:34:25,"Turcotte, McKenzie and Koss",entertainment,223.44,Newhall,CA,34.3795,-118.523,34882,Health physicist,1971-04-25,195a361378d9bf9edc267bae7c0fe8d0,33.697634,-118.864616,0
2020-07-06 04:51:36,Cummings LLC,gas_transport,71.82,Kissee Mills,MO,36.6704,-93.0377,1201,"Engineer, agricultural",1980-03-18,a7b79dbda5e17cd111e960e59a0cc357,37.402948,-92.884452,0
2020-08-11 03:29:00,Deckow-O'Conne,grocery_pos,66.65,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,1997-01-18,5230f0fe82f84d6e38f885ea0c27f518,37.201826,-122.4371,0
2020-10-18 12:33:07,Keeling-Crist,misc_pos,428.93,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,4f893d00adfb3d488fd7a5055453aac0,49.594888,-119.058692,0
2020-12-14 09:33:57,"Hayes, Marquardt and Dibbert",misc_net,183.07,Napa,CA,38.4549,-122.2564,94014,Airline pilot,1985-08-21,a95cbd5df3d3f43a2e81c592603a10ed,37.95945,-121.605011,0
2019-01-21 23:40:32,Labadie LLC,personal_care,40.06,Howells,NE,41.6964,-96.9858,1063,Research scientist (maths),1928-04-02,fa90b22ddc13a4a15e9f5eec43fd47db,41.191667,-96.772352,0
2020-10-16 21:04:37,Ernser-Feest,home,32.94,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,0107e77149df173c0ae18e48da13fd5e,49.227404,-117.306905,0
2020-08-25 01:04:02,"Runolfsdottir, Mueller and Han",entertainment,13.76,Carlotta,CA,40.507,-123.9743,1139,"Therapist, occupational",1951-01-15,ed77c181595d8df59653650d191db57b,39.82935,-124.728794,0
2020-09-22 05:06:10,"Armstrong, Walter and Gottlieb",food_dining,24.51,Claremont,CA,34.1092,-117.7183,35705,Wellsite geologist,1956-05-15,400e3103af00d08533a7836e659aed1e,33.828088,-117.240658,0
2019-10-15 05:49:10,"Olson, Becker and Koch",gas_transport,49.32,Redford,MO,37.3272,-91.0243,241,Investment analyst,1974-10-27,3079a4f30091b624937c572982b79a7d,36.800987,-90.822189,0
2019-03-28 12:27:21,"Reichert, Rowe and Mraz",shopping_net,5.01,Wheaton,MO,36.7651,-94.0492,760,Production manager,1985-08-31,50a9e830a839680c307102c7593943e2,36.55512,-93.688364,0
2020-09-20 14:19:14,Prosacco LLC,personal_care,10.7,Rocky Mount,MO,38.2911,-92.7059,1847,Tax inspector,1988-10-26,39e65d52940e7e106cd9a07186963cf6,37.74316,-91.877556,0
2019-07-12 22:59:35,Leannon-W,food_dining,59.6,Grenada,CA,41.6125,-122.5258,589,Systems analyst,1945-12-21,d146d2254a344ba5b9b6a9a3bedb6802,41.438393,-122.25169,0
2019-03-03 19:48:22,Shanahan-Lehne,personal_care,25.97,Lowell,OR,43.92100000000001,-122.7806,1420,Systems analyst,1965-11-11,5e302f7dbe086dbf46d03b4887e6c2e2,43.296638,-122.715724,0
2020-08-31 11:10:05,"Cremin, Hamill and Reichel",misc_pos,38.79,Parks,AZ,35.2563,-111.95,759,"Geologist, engineering",1957-03-28,ab872de910bcc32a79f95f4ba2745b2e,34.484503000000004,-112.405405,0
2020-09-01 09:59:42,"Jones, Sawayn and Romague",misc_net,463.64,Kansas City,MO,38.9621,-94.5959,545147,Counsellor,1987-11-18,c7ca03bf94d3180be5a2fb72005d6743,38.769895,-95.245285,0
2019-04-19 22:49:10,"Klocko, Runolfsdottir and Breitenberg",health_fitness,32.45,Riverton,WY,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11,0a737622ee29af4b120617f271bc6e8b,42.457759,-107.709173,0
2020-05-09 05:37:31,Marks Inc,gas_transport,56.48,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,1982-02-11,d7eb60c47b97de102c525cf68cba205e,41.080423,-100.904546,0
2019-01-06 07:11:33,Nader-Helle,misc_net,9.82,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,1981-10-24,096015bc22aaafe6f06051cf1183048d,33.498955,-111.165114,0
2019-11-02 13:42:47,Leffler-Goldne,personal_care,45.72,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,1981-10-24,595a8a8c30c633584c0d9cc2354578f4,33.269242,-112.818175,0
2020-07-06 14:43:20,"Schaefer, Fay and Hilll",entertainment,8.54,Wales,AK,64.7556,-165.6723,145,"Administrator, education",1939-11-09,1a680631b2b268c98629b7a4545d99f9,65.458024,-165.22121299999998,0
2020-05-11 21:05:23,Wilkinson PLC,kids_pets,62.17,Independence,MO,39.1412,-94.3515,123373,"Engineer, production",1992-11-27,25b860ae73384a63f695d0be48a24a86,38.460559,-95.223634,0
2019-06-18 03:28:10,Bailey-Mo,grocery_pos,138.47,Kent,OR,45.0838,-120.6649,60,Museum education officer,1942-04-03,7f1d02e10c73afe545b2e4bc5630842e,44.144759,-120.786438,0
2019-10-05 21:12:48,"Little, Gutmann and Lynch",shopping_net,7.76,Burlington,WA,48.4786,-122.3345,14871,Public house manager,1974-03-10,7d045b92932804bac51598bb2b378f5b,47.537838,-122.96781599999998,0
2020-05-05 20:41:29,Baumbach Lt,personal_care,55.4,Red River,NM,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06,bf1a2eff3f3d0aef5e6f31ba6f144462,36.199336,-104.992051,0
2020-03-17 04:41:56,"Rodriguez, Yost and Jenkins",misc_net,1.16,Albuquerque,NM,35.0561,-106.5506,641349,Charity officer,1967-01-24,0c5fcd7e486671df1393d6317e91c918,35.801909,-106.50154,0
2020-08-29 14:43:26,Wuckert-Goldne,home,77.61,Colton,WA,46.5901,-117.1692,761,Chief Marketing Officer,1943-06-30,71acdfa680edac43bf297705034e8a59,47.412776,-116.347507,0
2020-12-07 12:21:50,Zboncak LLC,food_dining,27.26,Phoenix,AZ,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,8c07615bb17bdc750db4a85c237917a4,34.446671,-112.130896,0
2019-04-28 00:39:01,"Greenholt, Jacobi and Gleason",gas_transport,71.19,Redford,MO,37.3272,-91.0243,241,Investment analyst,1974-10-27,795e0a80bae319309c394d6d3aeaa008,38.167223,-91.536593,0
2019-08-04 11:40:54,Corwin-Collins,gas_transport,76.07,Greenview,CA,41.5403,-122.9366,308,Call centre manager,1958-09-20,f8dfefc8a296fc41d6423095eb9dfc06,40.872921000000005,-122.033194,0
2019-04-20 01:00:07,Dach-Nade,misc_net,9.54,North Loup,NE,41.4972,-98.7858,509,"Nurse, children's",1980-09-15,a599292d59cbed1231616e7c48fc9812,42.175434,-99.118093,0
2020-11-29 18:43:58,"Bahringer, Bergnaum and Quitzon",home,16.35,Greenview,CA,41.5403,-122.9366,308,Call centre manager,1958-09-20,d4517c495ff0b8f929fd1e219b9668b2,41.899562,-122.984495,0
2020-08-25 15:18:46,"Roob, Conn and Tremblay",shopping_pos,149.15,Sun City,CA,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,76c7560ee2d0edda789341a0159c8cd6,32.895167,-117.666803,0
2019-04-15 11:51:12,"Rowe, Batz and Goodwin",grocery_pos,164.63,Luray,MO,40.4931,-91.8912,519,Town planner,1966-02-13,7dd13e4c1cb03382aabb6a2f9b91819c,41.315179,-92.36003,0
2020-10-30 12:03:44,"Roberts, Ryan and Smith",personal_care,7.75,Rocky Mount,MO,38.2911,-92.7059,1847,Tax inspector,1988-10-26,8ef5683b283812616163d6d18d257192,38.336656,-92.367203,0
2020-10-24 22:43:25,"Dare, Casper and Bartoletti",kids_pets,53.52,Greenview,CA,41.5403,-122.9366,308,Call centre manager,1958-09-20,a6c75b4b76359bb9c7156c7f04013212,41.037481,-123.24353700000002,0
2019-09-02 14:31:36,"Fadel, Mertz and Rippin",entertainment,72.4,Vancouver,WA,45.6892,-122.6616,299480,Teaching laboratory technician,1985-01-02,bf677bf4ffd1a838f79e77ba2d2e9796,46.425695000000005,-121.673859,0
2020-11-18 19:59:09,Jewess LLC,shopping_pos,4.39,Altonah,UT,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,915e7c2254b180948148c0a1e9229022,40.220878000000006,-110.903217,0
2019-02-27 01:05:50,Medhurst PLC,shopping_net,8.21,Howells,NE,41.6964,-96.9858,1063,Research scientist (maths),1928-04-02,aa8492c64881b7479412276b048c0e02,42.566655,-96.009506,0
2019-09-23 23:37:45,Kilback and Sons,entertainment,73.44,Fort Washakie,WY,43.0048,-108.8964,1645,Freight forwarder,1976-02-26,2fc7ed273b445b6845afcf0b12e82e43,43.921258,-108.412719,0
2019-04-03 17:38:26,Flatley-Durgan,misc_net,11.98,Rocky Mount,MO,38.2911,-92.7059,1847,Tax inspector,1988-10-26,f56a319ebda8cb1a3b2a519c68d21cd5,37.775149,-91.797446,0
2020-03-21 03:15:16,"Zieme, Bode and Dooley",gas_transport,65.56,North Loup,NE,41.4972,-98.7858,509,"Nurse, children's",1980-09-15,2534a459ce12ccb538c44fb91fd6c60b,41.73158,-98.403078,0
2019-05-31 18:05:30,"Ruecker, Beer and Collie",shopping_net,229.86,Sun City,CA,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,186fc118f66a522c61f060d375bffd70,33.208372,-116.250961,0
2020-10-16 01:36:28,Goodwin-Nitzsche,grocery_pos,108.36,Moriarty,NM,34.9889,-106.0609,7268,"Therapist, art",1988-08-04,dba23997f59f9833f70562c9cbeb74ad,35.723707,-105.831712,0
2019-08-16 21:10:22,O'Connell-Ullrich,home,40.19,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,1982-02-11,560d8e8478ef77de44aa194b16c9b225,41.33313,-101.012632,0
2019-09-29 08:30:45,Welch Inc,misc_net,102.81,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,682370b305a6a1cc01afc4c2b1ee0f94,39.663083,-93.381191,0
2019-10-03 03:42:59,DuBuque LLC,grocery_pos,114.74,Greenview,CA,41.5403,-122.9366,308,Call centre manager,1958-09-20,d701a74f53d4ce0da36de8f79a507d2b,42.269149,-122.299721,0
2019-10-14 18:53:00,Fritsch and Sons,health_fitness,24.3,Yellowstone National Park,WY,44.7957,-110.6137,369,Materials engineer,1941-11-16,4feef4fbb1a3510e497bfeb7fc904fbc,44.997568,-110.664247,0
2019-11-29 23:45:38,"Langosh, Wintheiser and Hyatt",food_dining,47.81,Powell Butte,OR,44.2415,-121.0113,2016,Local government officer,1953-12-25,19276835add3c84e3d8c35d2df543b0c,44.172072,-120.318027,0
2020-08-17 23:54:54,Bogisich-Weimann,kids_pets,34.79,Iliff,CO,40.7692,-103.0968,648,Community arts worker,1969-09-21,330446e42afcd339ef72d7b218e04359,40.067178000000006,-102.778394,0
2019-04-28 13:02:22,"O'Reilly, Mohr and Purdy",home,47.99,Ballwin,MO,38.577,-90.5255,92608,"Engineer, communications",2001-07-26,dd5a529312bdd9bc34653d95c6abba53,37.744693,-90.083919,0
2020-06-26 12:33:14,Bartoletti and Sons,personal_care,25.32,Blairstown,MO,38.5319,-93.9221,467,Agricultural consultant,1950-05-27,3c20cbd8309ab1e7a36c469b458d519d,37.545512,-93.952403,0
2019-08-18 22:30:53,Dare-Marvin,entertainment,33.78,Moriarty,NM,34.9889,-106.0609,7268,"Therapist, art",1988-08-04,4f4625f7ccbdaef9ead8caf85f362c79,35.02251,-106.66338600000002,0
2020-07-28 06:37:59,Turcotte-Halvorson,misc_pos,23.39,Littleton,CO,39.5994,-105.0044,320420,Water engineer,1975-07-31,3d8787c42db56e181fea7637deed70d8,39.407039000000005,-105.683433,0
2020-09-01 08:53:42,Torp-Labadie,gas_transport,64.21,Oakland,CA,37.7878,-122.1884,381459,Barista,1974-01-03,85b9c22031218fbb758f9f38bc64fa77,37.848543,-122.850721,0
2020-10-07 16:56:57,"Witting, Beer and Ernse",home,32.1,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,1981-10-24,0cde6aee827c2274cf3fbae852d107ac,32.687774,-112.000208,0
2019-06-30 18:24:50,Gutmann-Upton,misc_pos,13.72,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,1981-10-24,4b4232f04a497dcbdb3a836b13263939,33.065602,-112.499807,0
2019-06-15 13:47:58,Hilpert-Conroy,kids_pets,8.26,Wales,AK,64.7556,-165.6723,145,"Administrator, education",1939-11-09,96606523d8cd7d340caa5acb32f6d789,64.014259,-164.695224,0
2020-06-11 19:22:19,Mohr Inc,shopping_pos,4.89,Wheaton,MO,36.7651,-94.0492,760,Production manager,1985-08-31,7e8f6100f07e89c250a6267bbf284695,37.448963,-93.822282,0
2019-08-13 19:55:49,Jakubowski Group,food_dining,18.37,Riverton,WY,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11,8892e7632d563464e7125680426de914,43.161767,-107.583534,0
2020-01-05 07:18:26,Bailey-Mo,grocery_pos,214.48,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28,8bbbcf95799797b11a3f98c865ba6c63,33.779675,-110.978717,0
2019-01-08 08:18:36,Jaskolski-Vandervort,misc_net,98.43,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,1973-09-22,f5f81c9579ce14caa1eb7332f0a65764,33.032682,-117.657918,0
2020-07-27 03:05:44,"Connelly, Reichert and Fritsch",gas_transport,52.27,Powell Butte,OR,44.2415,-121.0113,2016,Local government officer,1953-12-25,f9e810adcbfbdb4fd6fe85e88ad49c8f,44.671345,-120.268345,0
2019-12-07 21:06:44,Leannon-W,food_dining,31.36,Littleton,CO,39.5994,-105.0044,320420,Water engineer,1975-07-31,d91d19534fbde885a644bc97253fb174,40.275267,-104.184257,0
2019-03-16 18:08:26,Baumbach Lt,personal_care,63.86,Fort Washakie,WY,43.0048,-108.8964,1645,Information systems manager,1986-02-17,fa7b67bf4006b6171b683e5f5e7e3da9,43.498665,-108.871848,0
2019-06-12 18:40:24,"Lubowitz, Terry and Stracke",personal_care,33.1,Tomales,CA,38.2427,-122.9145,337,Occupational psychologist,1954-07-05,a888c7b1ada0a8977732258ad26b526c,37.877231,-122.965815,0
2019-01-08 08:26:57,"Little, Gutmann and Lynch",shopping_net,1.3,Campbell,NE,40.2967,-98.737,493,"Surveyor, minerals",1940-09-13,350df628ba4909c30321826b308770a6,40.212614,-99.294627,0
2019-04-16 19:04:58,"McDermott, Osinski and Mo",home,8.9,Redford,MO,37.3272,-91.0243,241,Investment analyst,1974-10-27,c95fa74b467c184f0286594f4228a3ce,36.708136,-90.91065,0
2019-12-10 21:19:02,"Kutch, Steuber and Gerhol",food_dining,165.68,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,4d16ba8034af89152b616ff5935ab390,38.463756,-109.377893,0
2019-11-17 12:40:44,"Hauck, Dietrich and Funk",kids_pets,57.52,Wendel,CA,40.3406,-120.2824,104,"Teacher, adult education",1989-08-16,9c6bfae41df3ec4936132896f91bb8ad,39.397785,-120.686209,0
